Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       2/2           std::_Rb_tree<unsigned int, std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > >, std::_Select1st<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > > >::begin() [2439]
                0.00    0.00       2/13448       std::operator==(std::_Rb_tree_iterator<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > > const&, std::_Rb_tree_iterator<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > > const&) [919]
                0.00    0.00       2/2           std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > >*&, std::_Rb_tree_node_base*&) [2424]
-----------------------------------------------
                0.00    0.00       2/2           std::map<unsigned int, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > > >::~map() [490]
[489]    0.0    0.00    0.00       2         std::_Rb_tree<unsigned int, std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > >, std::_Select1st<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > > >::~_Rb_tree() [489]
                0.00    0.00       2/13450       std::_Rb_tree<unsigned int, std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > >, std::_Select1st<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > > >::_M_begin() [152]
                0.00    0.00       2/2           std::_Rb_tree<unsigned int, std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > >, std::_Select1st<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > > >::_M_erase(std::_Rb_tree_node<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > >*) [2440]
                0.00    0.00       2/2           std::_Rb_tree<unsigned int, std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > >, std::_Select1st<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > > >::_Rb_tree_impl<std::less<unsigned int>, true>::~_Rb_tree_impl() [2438]
-----------------------------------------------
                                                 <spontaneous>
[490]    0.0    0.00    0.00                 std::map<unsigned int, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > > >::~map() [490]
                0.00    0.00       2/2           std::_Rb_tree<unsigned int, std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > >, std::_Select1st<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > > >::~_Rb_tree() [489]
-----------------------------------------------
                0.00    0.00     258/258         std::_Rb_tree_iterator<std::pair<ns3::Ptr<ns3::Node> const, Interface> > std::_Rb_tree<ns3::Ptr<ns3::Node>, std::pair<ns3::Ptr<ns3::Node> const, Interface>, std::_Select1st<std::pair<ns3::Ptr<ns3::Node> const, Interface> >, std::less<ns3::Ptr<ns3::Node> >, std::allocator<std::pair<ns3::Ptr<ns3::Node> const, Interface> > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<ns3::Ptr<ns3::Node> const&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<ns3::Ptr<ns3::Node> const, Interface> >, std::piecewise_construct_t const&, std::tuple<ns3::Ptr<ns3::Node> const&>&&, std::tuple<>&&) [391]
[491]    0.0    0.00    0.00     258         std::_Rb_tree<ns3::Ptr<ns3::Node>, std::pair<ns3::Ptr<ns3::Node> const, Interface>, std::_Select1st<std::pair<ns3::Ptr<ns3::Node> const, Interface> >, std::less<ns3::Ptr<ns3::Node> >, std::allocator<std::pair<ns3::Ptr<ns3::Node> const, Interface> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<ns3::Ptr<ns3::Node> const, Interface> >, ns3::Ptr<ns3::Node> const&) [491]
                0.00    0.00     183/1027765     std::less<ns3::Ptr<ns3::Node> >::operator()(ns3::Ptr<ns3::Node> const&, ns3::Ptr<ns3::Node> const&) const [163]
                0.00    0.00     258/258         std::_Rb_tree_const_iterator<std::pair<ns3::Ptr<ns3::Node> const, Interface> >::_M_const_cast() const [1807]
                0.00    0.00     258/6097        std::_Rb_tree<ns3::Ptr<ns3::Node>, std::pair<ns3::Ptr<ns3::Node> const, Interface>, std::_Select1st<std::pair<ns3::Ptr<ns3::Node> const, Interface> >, std::less<ns3::Ptr<ns3::Node> >, std::allocator<std::pair<ns3::Ptr<ns3::Node> const, Interface> > >::_M_end() [1058]
                0.00    0.00     247/377         std::_Rb_tree<ns3::Ptr<ns3::Node>, std::pair<ns3::Ptr<ns3::Node> const, Interface>, std::_Select1st<std::pair<ns3::Ptr<ns3::Node> const, Interface> >, std::less<ns3::Ptr<ns3::Node> >, std::allocator<std::pair<ns3::Ptr<ns3::Node> const, Interface> > >::_M_leftmost() [1728]
                0.00    0.00     183/246         std::_Rb_tree<ns3::Ptr<ns3::Node>, std::pair<ns3::Ptr<ns3::Node> const, Interface>, std::_Select1st<std::pair<ns3::Ptr<ns3::Node> const, Interface> >, std::less<ns3::Ptr<ns3::Node> >, std::allocator<std::pair<ns3::Ptr<ns3::Node> const, Interface> > >::_S_key(std::_Rb_tree_node_base const*) [1891]
                0.00    0.00     139/139         std::_Rb_tree<ns3::Ptr<ns3::Node>, std::pair<ns3::Ptr<ns3::Node> const, Interface>, std::_Select1st<std::pair<ns3::Ptr<ns3::Node> const, Interface> >, std::less<ns3::Ptr<ns3::Node> >, std::allocator<std::pair<ns3::Ptr<ns3::Node> const, Interface> > >::size() const [1946]
                0.00    0.00     130/130         std::_Rb_tree<ns3::Ptr<ns3::Node>, std::pair<ns3::Ptr<ns3::Node> const, Interface>, std::_Select1st<std::pair<ns3::Ptr<ns3::Node> const, Interface> >, std::less<ns3::Ptr<ns3::Node> >, std::allocator<std::pair<ns3::Ptr<ns3::Node> const, Interface> > >::_M_get_insert_unique_pos(ns3::Ptr<ns3::Node> const&) [2082]
                0.00    0.00      65/7508        std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node_base*&, std::_Rb_tree_node_base*&) [1050]
                0.00    0.00      63/38056       std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node_base* const&, std::_Rb_tree_node_base*&) [709]
                0.00    0.00      55/55          std::_Rb_tree_iterator<std::pair<ns3::Ptr<ns3::Node> const, Interface> >::operator--() [2271]
                0.00    0.00      55/1964        std::_Rb_tree<ns3::Ptr<ns3::Node>, std::pair<ns3::Ptr<ns3::Node> const, Interface>, std::_Select1st<std::pair<ns3::Ptr<ns3::Node> const, Interface> >, std::less<ns3::Ptr<ns3::Node> >, std::allocator<std::pair<ns3::Ptr<ns3::Node> const, Interface> > >::_S_right(std::_Rb_tree_node_base*) [1262]
                0.00    0.00      18/148         std::_Rb_tree<ns3::Ptr<ns3::Node>, std::pair<ns3::Ptr<ns3::Node> const, Interface>, std::_Select1st<std::pair<ns3::Ptr<ns3::Node> const, Interface> >, std::less<ns3::Ptr<ns3::Node> >, std::allocator<std::pair<ns3::Ptr<ns3::Node> const, Interface> > >::_M_rightmost() [1930]
-----------------------------------------------
                0.00    0.00     130/130         std::map<unsigned int, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > > >::operator[](unsigned int&&) [228]
[492]    0.0    0.00    0.00     130         std::_Rb_tree_iterator<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > > std::_Rb_tree<unsigned int, std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > >, std::_Select1st<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<unsigned int&&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > >, std::piecewise_construct_t const&, std::tuple<unsigned int&&>&&, std::tuple<>&&) [492]
                0.00    0.00     130/195         std::_Rb_tree<unsigned int, std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > >, std::_Select1st<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > >, unsigned int const&) [487]
                0.00    0.00     130/312601      std::tuple<>&& std::forward<std::tuple<> >(std::remove_reference<std::tuple<> >::type&) [521]
                0.00    0.00     130/22745       std::tuple<unsigned int&&>&& std::forward<std::tuple<unsigned int&&> >(std::remove_reference<std::tuple<unsigned int&&> >::type&) [790]
                0.00    0.00     130/312601      std::piecewise_construct_t const& std::forward<std::piecewise_construct_t const&>(std::remove_reference<std::piecewise_construct_t const&>::type&) [520]
                0.00    0.00     130/130         std::_Rb_tree_node<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > >* std::_Rb_tree<unsigned int, std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > >, std::_Select1st<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > > >::_M_create_node<std::piecewise_construct_t const&, std::tuple<unsigned int&&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<unsigned int&&>&&, std::tuple<>&&) [2103]
                0.00    0.00     130/93619       std::_Rb_tree<unsigned int, std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > >, std::_Select1st<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > > >::_S_key(std::_Rb_tree_node<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > > const*) [616]
                0.00    0.00     130/195         std::_Rb_tree<unsigned int, std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > >, std::_Select1st<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > > >::_M_insert_node(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > >*) [1915]
-----------------------------------------------
                0.00    0.00       2/2           SetupNetwork(void (*)(_IO_FILE*, ns3::Ptr<ns3::RdmaQueuePair>), void (*)(_IO_FILE*, ns3::Ptr<ns3::RdmaQueuePair>)) [11]
[493]    0.0    0.00    0.00       2         ns3::NodeContainer::NodeContainer(ns3::NodeContainer const&) [493]
                0.00    0.00       2/4356        std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > >::vector(std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > > const&) [267]
-----------------------------------------------
                0.00    0.00     130/130         std::_Rb_tree_iterator<std::pair<ns3::Ptr<ns3::Node> const, std::map<ns3::Ptr<ns3::Node>, Interface, std::less<ns3::Ptr<ns3::Node> >, std::allocator<std::pair<ns3::Ptr<ns3::Node> const, Interface> > > > > std::_Rb_tree<ns3::Ptr<ns3::Node>, std::pair<ns3::Ptr<ns3::Node> const, std::map<ns3::Ptr<ns3::Node>, Interface, std::less<ns3::Ptr<ns3::Node> >, std::allocator<std::pair<ns3::Ptr<ns3::Node> const, Interface> > > >, std::_Select1st<std::pair<ns3::Ptr<ns3::Node> const, std::map<ns3::Ptr<ns3::Node>, Interface, std::less<ns3::Ptr<ns3::Node> >, std::allocator<std::pair<ns3::Ptr<ns3::Node> const, Interface> > > > >, std::less<ns3::Ptr<ns3::Node> >, std::allocator<std::pair<ns3::Ptr<ns3::Node> const, std::map<ns3::Ptr<ns3::Node>, Interface, std::less<ns3::Ptr<ns3::Node> >, std::allocator<std::pair<ns3::Ptr<ns3::Node> const, Interface> > > > > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<ns3::Ptr<ns3::Node> const&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<ns3::Ptr<ns3::Node> const, std::map<ns3::Ptr<ns3::Node>, Interface, std::less<ns3::Ptr<ns3::Node> >, std::allocator<std::pair<ns3::Ptr<ns3::Node> const, Interface> > > > >, std::piecewise_construct_t const&, std::tuple<ns3::Ptr<ns3::Node> const&>&&, std::tuple<>&&) [428]
[494]    0.0    0.00    0.00     130         std::_Rb_tree<ns3::Ptr<ns3::Node>, std::pair<ns3::Ptr<ns3::Node> const, std::map<ns3::Ptr<ns3::Node>, Interface, std::less<ns3::Ptr<ns3::Node> >, std::allocator<std::pair<ns3::Ptr<ns3::Node> const, Interface> > > >, std::_Select1st<std::pair<ns3::Ptr<ns3::Node> const, std::map<ns3::Ptr<ns3::Node>, Interface, std::less<ns3::Ptr<ns3::Node> >, std::allocator<std::pair<ns3::Ptr<ns3::Node> const, Interface> > > > >, std::less<ns3::Ptr<ns3::Node> >, std::allocator<std::pair<ns3::Ptr<ns3::Node> const, std::map<ns3::Ptr<ns3::Node>, Interface, std::less<ns3::Ptr<ns3::Node> >, std::allocator<std::pair<ns3::Ptr<ns3::Node> const, Interface> > > > > >::_M_insert_node(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node<std::pair<ns3::Ptr<ns3::Node> const, std::map<ns3::Ptr<ns3::Node>, Interface, std::less<ns3::Ptr<ns3::Node> >, std::allocator<std::pair<ns3::Ptr<ns3::Node> const, Interface> > > > >*) [494]
